sample_location,sample_date,Fe2O3_percent,Fe_percent,SiO2_percent,SO3_percent,Na2O_percent,CaO_percent,MnO_percent,Al2O3_percent,Cl_percent,MgO_percent,Cr2O3_percent,Co2O3_percent,corrosion_severity,corrosion_implication
Filter_Unit_1,27/06/2021 11:01,35.617,21.041,11.385,1.844,2.519,4.943,1.389,8.171,1.09,3.725,0.768,0.289,High,"Immediate attention required, consider replacement"
Discharge_Point,27/06/2021 12:01,34.745,18.35,11.959,1.533,2.357,5.48,1.36,6.004,1.136,3.337,0.956,0.397,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/06/2021 13:01,34.211,19.867,11.811,1.776,2.498,3.275,1.682,7.932,1.044,3.888,0.887,0.512,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2021 14:01,39.196,21.501,10.878,2.19,2.231,4.597,1.234,7.676,0.836,3.401,0.777,0.437,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/06/2021 15:01,33.974,17.532,12.291,2.109,1.838,3.797,1.459,7.135,1.165,3.819,0.744,0.498,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,27/06/2021 16:01,29.404,17.731,11.103,1.846,2.549,4.566,0.948,6.683,1.206,2.851,0.745,0.475,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/06/2021 17:01,27.489,15.941,10.784,1.971,2.671,5.552,1.224,6.166,1.04,3.279,0.649,0.447,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/06/2021 18:01,29.389,17.98,9.782,2.531,1.982,3.238,1.761,8.086,0.781,3.327,0.937,0.36,High,"Immediate attention required, consider replacement"
Filter_Unit_3,27/06/2021 19:01,28.701,20.528,9.375,2.409,2.316,5.02,1.497,7.584,0.945,3.449,0.67,0.416,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,27/06/2021 20:01,27.671,16.557,12.043,1.824,2.355,4.363,1.591,5.891,1.115,3.082,1.024,0.418,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,27/06/2021 21:01,32.089,17.351,12.564,1.547,2.697,5.34,1.323,7.636,0.943,3.317,0.915,0.408,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2021 22:01,29.499,19.287,11.917,1.821,2.232,4.753,1.493,6.103,0.816,2.1,0.832,0.384,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_1,27/06/2021 23:01,30.653,19.023,11.14,1.548,2.221,5.089,1.527,7.338,0.854,3.638,0.822,0.418,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_2,28/06/2021 01:01,28.541,18.322,12.88,2.211,2.357,5.039,1.319,7.757,0.973,3.553,1.037,0.456,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,30/09/2021 01:01,28.743,15.676,10.902,2.188,2.491,3.623,1.54,7.239,0.797,2.945,0.83,0.424,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,30/09/2021 02:01,29.669,15.453,12.763,1.899,1.657,4.338,1.015,5.666,0.425,3.202,0.78,0.393,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,30/09/2021 03:01,24.434,15.634,12.45,2.026,2.084,4.415,1.336,6.062,0.861,4.209,0.825,0.509,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,30/09/2021 04:01,28.574,17.355,12.198,1.573,2.434,5.187,0.921,6.898,0.729,2.781,0.863,0.41,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,30/09/2021 05:01,25.338,15.367,11.225,2.201,2.333,4.183,1.284,6.199,1.087,3.49,0.881,0.421,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,30/09/2021 06:01,29.152,14.933,11.74,2.087,2.048,4.372,1.479,5.973,1.013,3.2,0.894,0.338,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 07:01,28.316,15.982,12.769,1.796,2.478,4.476,1.482,7.137,0.463,2.504,0.705,0.453,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,30/09/2021 08:01,24.478,16.038,11.199,1.465,2.381,5.213,1.263,6.631,0.662,3.183,0.798,0.504,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,30/09/2021 09:01,28.496,16.189,11.763,1.663,2.204,3.957,1.427,7.028,1.024,3.453,0.862,0.319,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_3,30/09/2021 10:01,27.081,16.716,12.673,1.394,2.12,4.101,1.167,6.57,0.784,3.755,0.986,0.436,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,30/09/2021 11:01,36.678,18.873,11.652,1.923,2.497,4.37,1.306,5.993,0.769,3.88,0.973,0.435,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 12:01,31.174,21.707,12.358,2.208,3.016,4.981,1.363,6.817,0.791,3.063,0.71,0.404,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 13:01,35.231,15.075,12.729,1.943,2.633,4.115,1.149,7.795,1.009,2.89,0.947,0.334,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 14:01,30.956,19.32,11.494,2.175,2.417,4.757,1.22,5.572,0.88,3.784,0.885,0.422,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 15:01,29.653,16.874,12.997,2.312,2.195,4.464,1.328,6.717,1.201,3.563,0.992,0.473,High,"Immediate attention required, consider replacement"
Filter_Unit_2,30/09/2021 16:01,33.184,19.058,12.004,2.938,2.542,4.636,1.088,6.039,1.081,3.112,0.847,0.374,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,30/09/2021 17:01,33.705,20.464,11.068,2.609,2.603,5.635,1.226,6.2,0.798,3.241,0.693,0.375,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,30/09/2021 18:01,35.564,18.173,9.712,2.15,2.765,4.778,1.666,6.049,0.833,2.873,0.691,0.478,High,"Immediate attention required, consider replacement"
Heater_Unit_3,30/09/2021 19:01,32.554,18.208,10.32,2.371,2.212,5.068,1.231,6.391,0.977,3.157,0.928,0.484,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2021 20:01,33.472,19.285,10.51,2.055,2.571,4.238,1.404,7.257,0.793,2.504,0.799,0.452,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,30/09/2021 21:01,34.564,17.407,11.544,2.213,2.465,5.253,1.358,6.875,0.708,3.785,0.757,0.491,High,"Immediate attention required, consider replacement"
Filter_Unit_1,30/09/2021 22:01,29.804,17.562,11.336,2.169,2.66,5.541,1.042,7.265,0.534,3.547,0.822,0.488,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,30/09/2021 23:01,32.073,20.168,13.033,1.68,2.49,4.763,1.5,4.81,0.925,3.572,0.907,0.49,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,01/10/2021 01:01,28.127,16.818,9.343,2.023,2.25,4.883,1.564,6.034,1.005,3.593,0.83,0.45,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,31/12/2021 01:01,29.972,19.569,10.241,2.247,2.876,4.504,1.269,6.132,0.932,3.202,1.072,0.379,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,31/12/2021 02:01,27.537,20.234,12.539,1.593,2.371,4.944,1.105,5.49,0.86,3.148,0.834,0.459,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,31/12/2021 03:01,32.059,18.819,12.759,2.058,2.352,4.895,1.059,6.203,0.676,3.222,0.785,0.391,High,"Immediate attention required, consider replacement"
Filter_Unit_2,31/12/2021 04:01,34.147,16.185,11.958,1.341,2.191,3.697,1.588,7.63,1.349,3.678,0.858,0.387,High,"Immediate attention required, consider replacement"
Heater_Unit_1,31/12/2021 05:01,30.87,17.178,10.577,1.719,1.909,4.419,1.26,6.914,1.293,3.575,0.822,0.494,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2021 06:01,30.171,17.383,12.579,1.873,2.676,5.333,1.52,7.932,1.066,3.705,0.889,0.422,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2021 07:01,35.18,16.392,10.321,1.878,2.302,4.765,1.394,6.154,1.129,3.158,0.627,0.412,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2021 08:01,33.755,18.924,11.346,2.228,2.11,4.791,1.286,7.885,1.016,3.098,0.756,0.462,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,31/12/2021 09:01,34.568,20.251,12.774,2.641,2.351,4.067,1.295,8.575,0.97,3.798,0.824,0.368,High,"Immediate attention required, consider replacement"
Filter_Unit_1,31/12/2021 10:01,34.898,19.261,10.531,2.313,2.087,5.015,1.419,8.108,1.013,4.443,0.86,0.468,High,"Immediate attention required, consider replacement"
Filter_Unit_2,31/12/2021 11:01,30.426,18.762,11.296,1.811,2.125,5.395,1.427,7.299,0.96,3.971,0.675,0.496,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_1,31/12/2021 12:01,30,17.877,13.027,1.777,2.743,4.6,1.392,6.566,1.077,2.759,0.8,0.419,High,"Immediate attention required, consider replacement"
Heater_Unit_3,31/12/2021 13:01,28.713,19.205,11.404,2.082,2.123,4.733,1.447,6.788,0.974,3.974,0.754,0.411,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_2,31/12/2021 14:01,28.559,16.719,10.898,2,2.645,4.661,1.377,6.964,1.072,2.45,0.818,0.587,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,31/12/2021 15:01,30.06,19.516,10.35,2.033,2.782,5.124,1.312,6.491,0.937,3.494,0.882,0.361,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2021 16:01,29.738,17.793,12.329,2.188,2.031,4.388,1.171,6.407,0.893,3.099,0.909,0.481,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,31/12/2021 17:01,31.606,18.321,12.767,1.723,2.208,4.95,1.368,6.19,0.89,2.882,0.794,0.389,High,"Immediate attention required, consider replacement"
Heater_Unit_1,31/12/2021 18:01,32.379,18.209,10.912,1.895,2.154,5.205,0.866,7.826,0.842,3.365,0.586,0.481,High,"Immediate attention required, consider replacement"
Heater_Unit_3,31/12/2021 19:01,32.191,17.146,11.503,2.086,2.404,5.234,1.415,8.03,0.841,3.207,1.089,0.313,High,"Immediate attention required, consider replacement"
Filter_Unit_3,31/12/2021 20:01,30.659,19.072,11.514,2.193,2.107,4.599,1.523,6.342,0.861,2.823,0.941,0.571,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2021 21:01,31.44,17.208,11.22,1.962,2.316,5.275,1.342,6.115,1.181,3.746,0.778,0.453,High,"Immediate attention required, consider replacement"
Filter_Unit_2,31/12/2021 22:01,31.027,15.959,12.298,1.877,2.665,3.721,1.27,5.399,1.083,3.682,0.746,0.461,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2021 23:01,29.293,17.275,10.233,2.325,2.274,6.06,1.561,6.385,0.912,3.762,0.708,0.408,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,01/01/2022 01:01,32.508,19.408,13.379,1.707,2.237,4.313,1.391,6.669,0.774,3.036,0.847,0.384,High,"Immediate attention required, consider replacement"
Discharge_Point,27/03/2022 01:01,32.104,20.311,11.256,2.15,2.466,4.83,1.506,5.585,1.12,3.432,0.83,0.448,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/03/2022 02:01,32.706,19.681,12.487,1.514,2.531,5.728,1.316,5.749,0.972,3.236,0.802,0.422,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/03/2022 03:01,30.484,16.62,11.862,1.867,2.772,4.01,1.745,6.477,1.095,3.116,0.771,0.47,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/03/2022 04:01,30.332,21.174,12.741,1.953,1.893,4.638,1.679,5.896,1.097,3.233,0.539,0.418,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/03/2022 05:01,33.27,19.6,10.351,1.77,2.012,5.15,1.216,5.174,0.838,4.09,0.798,0.474,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/03/2022 06:01,28.299,17.495,11.528,1.293,2.275,4.594,1.376,6.004,1.066,3.688,0.629,0.442,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_2,27/03/2022 07:01,33.901,19.033,10.511,2.07,2.483,4.092,1.266,7.122,0.97,3.614,0.743,0.489,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/03/2022 08:01,31.289,18.717,10.948,1.69,2.38,5.081,1.348,7.125,0.518,3.335,0.779,0.432,Moderate,"Increased monitoring required, plan maintenance"
Corrosion_Monitor_2,27/03/2022 09:01,33.243,18.429,12.92,1.748,2.07,4.993,1.458,7.587,1.017,4.195,0.933,0.369,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2022 10:01,28.135,17.761,9.001,2.286,2.357,5.407,1.305,7.959,0.683,3.152,0.834,0.317,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_3,27/03/2022 11:01,31.697,20.643,12.52,1.627,2.227,4.243,1.357,6.866,1.134,3.536,0.912,0.342,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/03/2022 12:01,31.826,16.369,12.879,2.135,2.095,5.248,1.434,6.432,0.883,3.091,0.704,0.444,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2022 13:01,27.856,16.662,10.448,1.527,2.579,4.128,1.292,8.986,0.914,4.358,0.897,0.355,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,27/03/2022 14:01,34.573,18.677,10.149,1.695,2.31,5.292,1.354,6.777,0.893,3.699,0.734,0.546,High,"Immediate attention required, consider replacement"
Discharge_Point,27/03/2022 15:01,32.676,18.985,12.792,1.749,2.531,4.497,1.206,6.929,0.945,3.117,0.94,0.375,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/03/2022 16:01,29.576,20.741,11.499,2.162,2.264,4.132,1.433,7.959,0.954,3.433,0.61,0.471,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2022 17:01,35.658,18.647,11.68,2.026,1.967,4.463,1.043,8.565,1.083,3.654,0.956,0.506,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/03/2022 18:01,30.227,18.329,12.128,1.915,2.55,4.626,1.569,6.907,1.153,2.698,0.864,0.416,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/03/2022 19:01,31.967,18.375,13.325,2.195,2.636,4.272,1.665,7.281,1.026,3.308,0.835,0.47,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2022 20:01,32.623,17.002,11.252,1.991,2.397,4.089,1.54,5.626,0.756,3.391,0.852,0.484,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/03/2022 21:01,33.753,19.037,10.827,2.173,2.425,5.248,1.315,6.863,0.82,3.779,0.735,0.393,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/03/2022 22:01,29.92,17.108,11.733,2.16,2.863,5.114,1.446,5.877,1.072,3.06,0.727,0.424,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/03/2022 23:01,33.118,18.171,12.349,1.473,2.675,5.103,1.107,7.93,0.812,2.898,0.761,0.456,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,28/03/2022 01:01,36.412,18.902,13.597,1.429,2.031,4.935,1.4,5.889,0.699,3.035,0.853,0.426,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2022 01:01,32.029,16.832,11.059,1.588,1.931,4.562,1.4,7.553,0.881,2.856,0.823,0.35,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_3,27/06/2022 02:01,32.817,18.23,12.135,2.185,1.866,5.655,1.315,8.066,1.001,3.591,0.745,0.442,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/06/2022 03:01,30.72,16.406,12.41,2.524,2.372,4.408,1.363,6.541,1.045,3.038,0.839,0.407,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2022 04:01,28.928,17.474,13.001,1.772,2.222,4.802,1.49,7.07,0.797,3.69,0.909,0.369,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,27/06/2022 05:01,28.983,17.214,11.347,1.744,2.333,4.517,1.457,7.326,0.957,2.857,0.723,0.538,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,27/06/2022 06:01,28.347,16.621,10.623,1.853,1.957,4.476,1.324,6.502,1.05,2.93,0.89,0.385,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,27/06/2022 07:01,28.882,17.093,12.172,2.241,2.346,4.509,1.278,8.089,0.776,3.16,0.768,0.423,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_3,27/06/2022 08:01,33.932,18.121,10.73,1.75,2.438,4.152,1.506,6.498,1.081,2.896,0.7,0.36,High,"Immediate attention required, consider replacement"
Heater_Unit_3,27/06/2022 09:01,31.669,19.296,11.563,1.972,2.155,6.27,1.71,5.643,1.036,3.595,0.854,0.57,High,"Immediate attention required, consider replacement"
Filter_Unit_3,27/06/2022 10:01,38.508,18.603,12.523,1.845,2.312,6.01,1.54,6.014,1.145,3.057,0.99,0.392,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/06/2022 11:01,31.474,17.436,10.522,2.363,1.976,4.629,1.404,7.696,0.969,3.085,0.857,0.411,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/06/2022 12:01,30.706,17.053,11.836,2.139,2.05,4.595,1.477,6.164,0.609,2.963,0.703,0.472,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/06/2022 13:01,32.799,17.283,9.406,1.782,2.578,5.817,1.205,7.5,0.77,3.849,0.882,0.472,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,27/06/2022 14:01,32.184,18.738,12.13,1.999,2.514,5.237,1.351,5.986,0.921,3.47,0.968,0.471,High,"Immediate attention required, consider replacement"
Discharge_Point,27/06/2022 15:01,31.35,18.002,10.401,1.995,1.964,4.892,1.6,6.288,0.975,3.046,0.814,0.438,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/06/2022 16:01,32.732,18.733,12.661,1.783,2.478,4.669,1.717,5.993,0.916,3.724,0.748,0.439,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/06/2022 17:01,33.172,16.443,10.623,2.029,1.886,4.991,1.534,5.506,0.919,3.335,0.884,0.471,High,"Immediate attention required, consider replacement"
Heater_Unit_2,27/06/2022 18:01,34.902,16.288,11.742,2.082,2.236,4.722,1.5,6.447,0.968,3.116,0.704,0.427,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,27/06/2022 19:01,33.251,17.778,11.428,1.892,2.307,3.33,1.43,7.219,0.958,2.893,0.808,0.466,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/06/2022 20:01,28.296,18.474,11.904,1.907,2.818,4.498,1.25,7.697,0.891,3.984,1.045,0.358,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,27/06/2022 21:01,31.798,14.961,14.436,2.704,2.555,5.056,1.373,6.746,0.82,3.444,0.753,0.415,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/06/2022 22:01,32.068,17.341,10.241,1.751,2.211,4.635,1.026,6.96,1.061,2.999,0.995,0.433,High,"Immediate attention required, consider replacement"
Filter_Unit_3,27/06/2022 23:01,30.917,18.35,12.125,1.963,2.642,4.057,1.144,7.018,1.013,3.395,0.991,0.419,High,"Immediate attention required, consider replacement"
Heater_Unit_1,28/06/2022 01:01,32.838,18.034,12.593,1.886,1.711,4.611,1.347,7.173,0.837,3.908,0.716,0.475,High,"Immediate attention required, consider replacement"
Filter_Unit_1,30/09/2022 01:01,28.234,17.975,11.854,2.071,2.64,5.408,1.297,6.224,0.649,3.497,0.681,0.303,Moderate,"Increased monitoring required, plan maintenance"
Pipeline_Inspection_2,30/09/2022 02:01,30.806,15.672,12.315,1.777,1.839,4.71,1.505,7.111,0.556,3.057,0.867,0.469,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,30/09/2022 03:01,31.884,17.266,10.71,1.866,2.806,5.022,1.604,6.083,0.765,3.424,0.754,0.33,High,"Immediate attention required, consider replacement"
